entry_bar,exit_bar,outcome,pnl_pip,sl_pip,tp_pip,direction,t_entry,t_exit,src_card
122515,122539,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1735776000000000000,1735862400000000000,XAUUSD_H8
122643,122651,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1736236800000000000,1736265600000000000,XAUUSD_H8
122667,122723,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1736323200000000000,1736524800000000000,XAUUSD_H8
122835,122867,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1736928000000000000,1737043200000000000,XAUUSD_H8
122971,122995,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1737417600000000000,1737504000000000000,XAUUSD_H8
123035,123051,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1737648000000000000,1737705600000000000,XAUUSD_H8
123193,123205,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1738216800000000000,1738260000000000000,XAUUSD_H6
123291,123323,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1738569600000000000,1738684800000000000,XAUUSD_H8
123347,123363,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1738771200000000000,1738828800000000000,XAUUSD_H8
123379,123451,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1738886400000000000,1739145600000000000,XAUUSD_H12
123457,123475,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1739167200000000000,1739232000000000000,XAUUSD_H6
123547,123563,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1739491200000000000,1739548800000000000,XAUUSD_H8
123655,123823,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1739880000000000000,1740484800000000000,XAUUSD_H12
123985,123991,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1741068000000000000,1741089600000000000,XAUUSD_H6
123997,124003,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1741111200000000000,1741132800000000000,XAUUSD_H6
124009,124015,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1741154400000000000,1741176000000000000,XAUUSD_H6
124019,124035,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1741190400000000000,1741248000000000000,XAUUSD_H8
124051,124123,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1741305600000000000,1741564800000000000,XAUUSD_H12
124183,124207,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1741780800000000000,1741867200000000000,XAUUSD_H12
124291,124327,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1742169600000000000,1742299200000000000,XAUUSD_H12
124357,124375,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1742407200000000000,1742472000000000000,XAUUSD_H6
124531,124543,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1743033600000000000,1743076800000000000,XAUUSD_H6
124547,124563,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1743091200000000000,1743148800000000000,XAUUSD_H8
124567,124627,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1743163200000000000,1743379200000000000,XAUUSD_H6
124675,124687,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1743552000000000000,1743595200000000000,XAUUSD_H12
124867,124875,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1744243200000000000,1744272000000000000,XAUUSD_H8
124879,124891,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1744286400000000000,1744329600000000000,XAUUSD_H12
124979,125011,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1744646400000000000,1744761600000000000,XAUUSD_H8
125131,125139,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1745193600000000000,1745222400000000000,XAUUSD_H8
125479,125485,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1746446400000000000,1746468000000000000,XAUUSD_H6
125491,125503,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1746489600000000000,1746532800000000000,XAUUSD_H12
125809,125815,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1747634400000000000,1747656000000000000,XAUUSD_H6
125833,125839,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1747720800000000000,1747742400000000000,XAUUSD_H6
125899,125911,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1747958400000000000,1748001600000000000,XAUUSD_H12
125983,125995,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1748260800000000000,1748304000000000000,XAUUSD_H12
126139,126163,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1748822400000000000,1748908800000000000,XAUUSD_H12
126199,126217,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1749038400000000000,1749103200000000000,XAUUSD_H6
126379,126385,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1749686400000000000,1749708000000000000,XAUUSD_H6
126387,126403,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1749715200000000000,1749772800000000000,XAUUSD_H8
126415,126475,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1749816000000000000,1750032000000000000,XAUUSD_H12
126841,126883,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1751349600000000000,1751500800000000000,XAUUSD_H6
127083,127187,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1752220800000000000,1752595200000000000,XAUUSD_H8
127323,127355,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1753084800000000000,1753200000000000000,XAUUSD_H8
127587,127651,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1754035200000000000,1754265600000000000,XAUUSD_H8
127657,127663,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1754287200000000000,1754308800000000000,XAUUSD_H6
127687,127705,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1754395200000000000,1754460000000000000,XAUUSD_H6
127711,127747,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1754481600000000000,1754611200000000000,XAUUSD_H6
128095,128239,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1755864000000000000,1756382400000000000,XAUUSD_H12
128263,128323,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1756468800000000000,1756684800000000000,XAUUSD_H6
128339,128347,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1756742400000000000,1756771200000000000,XAUUSD_H8
128359,128383,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1756814400000000000,1756900800000000000,XAUUSD_H12
128419,128427,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1757030400000000000,1757059200000000000,XAUUSD_H8
128431,128503,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1757073600000000000,1757332800000000000,XAUUSD_H12
128671,128719,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1757937600000000000,1758110400000000000,XAUUSD_H12
128827,128851,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1758499200000000000,1758585600000000000,XAUUSD_H12
128857,128869,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1758607200000000000,1758650400000000000,XAUUSD_H6
128875,128887,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1758672000000000000,1758715200000000000,XAUUSD_H12
128995,129011,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1759104000000000000,1759161600000000000,XAUUSD_H8
129031,129043,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1759233600000000000,1759276800000000000,XAUUSD_H12
129067,129079,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1759363200000000000,1759406400000000000,XAUUSD_H12
129103,129163,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1759492800000000000,1759708800000000000,XAUUSD_H12
129199,129205,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1759838400000000000,1759860000000000000,XAUUSD_H6
129241,129247,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1759989600000000000,1760011200000000000,XAUUSD_H6
129331,129339,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1760313600000000000,1760342400000000000,XAUUSD_H8
129379,129387,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1760486400000000000,1760515200000000000,XAUUSD_H8
129511,129523,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1760961600000000000,1761004800000000000,XAUUSD_H12
130003,130011,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1762732800000000000,1762761600000000000,XAUUSD_H8
130021,130027,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1762797600000000000,1762819200000000000,XAUUSD_H6
130045,130057,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1762884000000000000,1762927200000000000,XAUUSD_H6
130059,130067,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1762934400000000000,1762963200000000000,XAUUSD_H8
130355,130371,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1764000000000000000,1764057600000000000,XAUUSD_H8
130387,130403,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1764115200000000000,1764172800000000000,XAUUSD_H8
130417,130435,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1764223200000000000,1764288000000000000,XAUUSD_H6
130447,130507,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1764331200000000000,1764547200000000000,XAUUSD_H12
130515,130523,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1764576000000000000,1764604800000000000,XAUUSD_H8
130759,130771,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1765454400000000000,1765497600000000000,XAUUSD_H12
130777,130783,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1765519200000000000,1765540800000000000,XAUUSD_H6
130843,130859,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1765756800000000000,1765814400000000000,XAUUSD_H8
130891,130899,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1765929600000000000,1765958400000000000,XAUUSD_H8
130903,130927,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1765972800000000000,1766059200000000000,XAUUSD_H12
131011,131019,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1766361600000000000,1766390400000000000,XAUUSD_H8
131053,131059,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1766512800000000000,1766534400000000000,XAUUSD_H6
131107,131123,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1766707200000000000,1766764800000000000,XAUUSD_H8
131353,131359,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1767592800000000000,1767614400000000000,XAUUSD_H6
131371,131387,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1767657600000000000,1767715200000000000,XAUUSD_H8
131431,131443,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1767873600000000000,1767916800000000000,XAUUSD_H12
131451,131459,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1767945600000000000,1767974400000000000,XAUUSD_H8
131521,131527,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1768197600000000000,1768219200000000000,XAUUSD_H6
131547,131555,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1768291200000000000,1768320000000000000,XAUUSD_H8
131563,131579,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1768348800000000000,1768406400000000000,XAUUSD_H8
131683,131707,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1768780800000000000,1768867200000000000,XAUUSD_H12
131767,131779,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1769083200000000000,1769126400000000000,XAUUSD_H12
131791,131797,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1769169600000000000,1769191200000000000,XAUUSD_H6
131875,131891,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1769472000000000000,1769529600000000000,XAUUSD_H8
132187,132195,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1770595200000000000,1770624000000000000,XAUUSD_H8
132199,132205,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1770638400000000000,1770660000000000000,XAUUSD_H6
132217,132223,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1770703200000000000,1770724800000000000,XAUUSD_H6
132235,132243,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1770768000000000000,1770796800000000000,XAUUSD_H8
132253,132259,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1770832800000000000,1770854400000000000,XAUUSD_H6
132439,132445,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1771502400000000000,1771524000000000000,XAUUSD_H6
132457,132463,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1771567200000000000,1771588800000000000,XAUUSD_H6
132631,132691,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1772193600000000000,1772409600000000000,XAUUSD_H12
132889,132895,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1773122400000000000,1773144000000000000,XAUUSD_H6
133371,133379,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1774857600000000000,1774886400000000000,XAUUSD_H8
133399,133411,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1774958400000000000,1775001600000000000,XAUUSD_H12
133729,133735,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1776146400000000000,1776168000000000000,XAUUSD_H6
133739,133747,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1776182400000000000,1776211200000000000,XAUUSD_H8
133803,133811,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1776412800000000000,1776441600000000000,XAUUSD_H8
134251,134259,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1778025600000000000,1778054400000000000,XAUUSD_H8
134275,134283,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1778112000000000000,1778140800000000000,XAUUSD_H8
134383,134395,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1778500800000000000,1778544000000000000,XAUUSD_H12
134719,134731,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1779710400000000000,1779753600000000000,XAUUSD_H6
134815,134821,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1780056000000000000,1780077600000000000,XAUUSD_H6
135211,135219,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1781481600000000000,1781510400000000000,XAUUSD_H8
135241,135247,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1781589600000000000,1781611200000000000,XAUUSD_H6
135253,135271,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1781632800000000000,1781697600000000000,XAUUSD_H6
135607,135613,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1782907200000000000,1782928800000000000,XAUUSD_H6
135627,135643,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1782979200000000000,1783036800000000000,XAUUSD_H8
135747,135755,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1783411200000000000,1783440000000000000,XAUUSD_H8
136087,136099,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1784635200000000000,1784678400000000000,XAUUSD_H6
136435,136443,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1785888000000000000,1785916800000000000,XAUUSD_H8
136451,136459,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1785945600000000000,1785974400000000000,XAUUSD_H8
136483,136495,win,342.13584072655766,228.0905604843718,342.13584072655766,long,1786060800000000000,1786104000000000000,XAUUSD_H12
