time,open,high,low,close,volume
1583380800,97.324,97.324,97.262,97.312,223.0
1583395200,97.307,97.402,97.012,97.012,770.0
1583409600,97.017,97.117,96.867,96.947,853.0
1583424000,96.949,97.044,96.682,96.699,1180.0
1583438400,96.697,96.852,96.479,96.542,837.0
1583452800,96.639,96.649,96.442,96.452,228.0
1583467200,96.447,96.572,96.427,96.542,463.0
1583481600,96.539,96.607,96.047,96.062,1045.0
1583496000,96.059,96.072,95.762,95.907,1285.0
1583510400,95.909,96.137,95.672,96.019,1693.0
1583524800,96.017,96.112,95.862,95.996,677.0
1583712000,95.462,95.647,95.457,95.634,209.0
1583726400,95.637,95.662,94.657,95.267,3182.0
1583740800,95.269,95.364,94.694,95.152,1818.0
1583755200,95.154,95.382,94.944,95.007,1533.0
1583769600,95.002,95.354,94.602,94.762,2444.0
1583784000,94.767,95.069,94.727,94.979,1565.0
1583798400,95.374,95.549,95.174,95.512,613.0
1583812800,95.517,95.652,95.287,95.642,1163.0
1583827200,95.637,95.967,95.452,95.739,1688.0
1583841600,95.737,95.982,95.559,95.662,1261.0
1583856000,95.667,96.307,95.572,96.249,1717.0
1583870400,96.252,96.567,96.094,96.507,1441.0
1583884800,96.274,96.377,96.192,96.249,346.0
1583899200,96.246,96.292,96.027,96.042,817.0
1583913600,96.037,96.272,95.887,96.246,867.0
1583928000,96.249,96.269,95.972,96.022,869.0
1583942400,96.019,96.594,95.947,96.572,1277.0
1583956800,96.574,96.582,96.417,96.532,712.0
1583971200,96.612,96.639,96.504,96.557,216.0
1583985600,96.562,96.587,96.049,96.379,1576.0
1584000000,96.377,96.574,96.182,96.524,1082.0
1584014400,96.519,97.112,96.449,97.039,1984.0
1584028800,97.049,98.319,96.797,97.584,3159.0
1584043200,97.582,97.654,97.147,97.454,2495.0
1584057600,97.464,97.742,97.454,97.662,379.0
1584072000,97.659,97.662,97.319,97.387,996.0
1584086400,97.389,97.634,97.332,97.387,1357.0
1584100800,97.384,98.262,97.371,98.237,1762.0
1584115200,98.239,98.781,97.987,98.629,1952.0
